E_z,New E_z,Grouping_error,Element_ID,E_z after Grouping,Amount of Elements in Group
372.7794054800001,213.50092088499645,159.27848459500365,5637,,
372.75439850000015,213.50092088499645,159.2534776150037,2045,,
372.6711722600001,213.50092088499645,159.17025137500366,20481,,
372.59980862000003,213.50092088499645,159.0988877350036,1002,,
372.58173182,213.50092088499645,159.08081093500357,8946,,
372.4905177300001,213.50092088499645,158.98959684500363,8597,,
372.42399386000005,213.50092088499645,158.9230729750036,14813,,
372.41753051000006,213.50092088499645,158.91660962500362,1826,,
372.34235135999995,213.50092088499645,158.8414304750035,10650,,
372.22719246,213.50092088499645,158.72627157500358,17607,,
372.19832254,213.50092088499645,158.69740165500355,22348,,
372.18859623,213.50092088499645,158.68767534500353,4548,,
372.16080392000003,213.50092088499645,158.6598830350036,17558,,
372.09856761000003,213.50092088499645,158.59764672500359,5767,,
372.07151529,213.50092088499645,158.57059440500353,14864,,
372.06817587000006,213.50092088499645,158.56725498500361,10821,,
371.99487249000003,213.50092088499645,158.4939516050036,2114,,
371.96838071999997,213.50092088499645,158.46745983500352,22272,,
371.92258752,213.50092088499645,158.42166663500353,12929,,
371.86539211,213.50092088499645,158.36447122500357,9268,,
371.8489752400001,213.50092088499645,158.34805435500363,758,,
371.79728267000013,213.50092088499645,158.29636178500368,13926,,
371.70336037,213.50092088499645,158.20243948500354,9888,,
371.64452043000006,213.50092088499645,158.1435995450036,15288,,
371.4588666,213.50092088499645,157.95794571500358,1610,,
371.45429926000014,213.50092088499645,157.9533783750037,10324,,
371.4188939600001,213.50092088499645,157.91797307500366,885,,
371.36547298000005,213.50092088499645,157.8645520950036,10884,,
371.29268405000005,213.50092088499645,157.7917631650036,17637,,
371.25411003,213.50092088499645,157.75318914500355,2300,,
371.24742095,213.50092088499645,157.74650006500354,13576,,
371.2271081299999,213.50092088499645,157.72618724500347,5483,,
371.21671109999994,213.50092088499645,157.7157902150035,9929,,
371.15121107,213.50092088499645,157.65029018500354,9503,,
371.07318175000006,213.50092088499645,157.5722608650036,6835,,
371.0580610100001,213.50092088499645,157.55714012500363,7761,,
370.88075802,213.50092088499645,157.37983713500353,5985,,
370.85857413000014,213.50092088499645,157.3576532450037,10787,,
370.7735811300002,213.50092088499645,157.27266024500375,11350,,
370.67183355,213.50092088499645,157.17091266500353,3700,,
370.63663656,213.50092088499645,157.13571567500355,6751,,
370.59438510000007,213.50092088499645,157.09346421500362,10608,,
370.53197343000016,213.50092088499645,157.03105254500372,2467,,
370.47471118999994,213.50092088499645,156.9737903050035,13510,,
370.3976375100001,213.50092088499645,156.89671662500365,22141,,
370.35719071000005,213.50092088499645,156.8562698250036,21932,,
370.33370697,213.50092088499645,156.83278608500353,818,,
370.31603862000003,213.50092088499645,156.81511773500358,4677,,
370.29814890000006,213.50092088499645,156.7972280150036,531,,
370.29036871,213.50092088499645,156.78944782500355,13924,,
370.26261587000005,213.50092088499645,156.7616949850036,21541,,
370.22532688000007,213.50092088499645,156.72440599500362,4439,,
370.2238262500001,213.50092088499645,156.72290536500367,1689,,
370.08781264000004,213.50092088499645,156.5868917550036,4067,,
370.01516151000004,213.50092088499645,156.5142406250036,12381,,
370.01424287000003,213.50092088499645,156.51332198500359,7380,,
369.94774469000004,213.50092088499645,156.4468238050036,20423,,
369.9432108600001,213.50092088499645,156.44228997500363,6201,,
369.86770382000014,213.50092088499645,156.3667829350037,1911,,
369.8570601100001,213.50092088499645,156.35613922500363,6107,,
369.81574839000007,213.50092088499645,156.31482750500362,14430,,
369.78636874,213.50092088499645,156.28544785500355,3627,,
369.59316601000006,213.50092088499645,156.09224512500361,20880,,
369.54323812000024,213.50092088499645,156.0423172350038,7867,,
369.4379031500001,213.50092088499645,155.93698226500368,5678,,
369.41395134,213.50092088499645,155.91303045500354,17200,,
369.37660367000007,213.50092088499645,155.87568278500362,8935,,
369.2002467500001,213.50092088499645,155.69932586500363,11057,,
369.19835681,213.50092088499645,155.69743592500356,6004,,
369.14349017000006,213.50092088499645,155.64256928500362,6297,,
369.11972589000004,213.50092088499645,155.6188050050036,4050,,
369.03766721000005,213.50092088499645,155.5367463250036,1856,,
369.01464204999996,213.50092088499645,155.51372116500352,18766,,
368.92029063000007,213.50092088499645,155.41936974500362,5034,,
368.89285660999997,213.50092088499645,155.39193572500352,16239,,
368.8208316300001,213.50092088499645,155.31991074500365,18163,,
368.75378946000006,213.50092088499645,155.25286857500362,4733,,
368.582123,213.50092088499645,155.08120211500358,15793,,
368.55736154000004,213.50092088499645,155.0564406550036,8743,,
368.43331689,213.50092088499645,154.93239600500357,607,,
368.3576278300001,213.50092088499645,154.85670694500368,11655,,
368.33996928000005,213.50092088499645,154.8390483950036,22415,,
368.26162786,213.50092088499645,154.76070697500353,7084,,
368.2078258700001,213.50092088499645,154.70690498500363,16371,,
368.2037425100001,213.50092088499645,154.70282162500365,11031,,
368.0134637300001,213.50092088499645,154.51254284500368,21700,,
367.9901423900001,213.50092088499645,154.48922150500363,8894,,
367.9448206700001,213.50092088499645,154.44389978500368,1052,,
367.93122409000006,213.50092088499645,154.4303032050036,21822,,
367.92660968000007,213.50092088499645,154.42568879500362,12710,,
367.88739222,213.50092088499645,154.38647133500353,4757,,
367.88284261000007,213.50092088499645,154.38192172500362,16721,,
367.8696806900001,213.50092088499645,154.36875980500366,8647,,
367.79890753000006,213.50092088499645,154.29798664500362,940,,
367.73998477999993,213.50092088499645,154.23906389500348,12252,,
367.69427071,213.50092088499645,154.19334982500357,995,,
367.67141508000003,213.50092088499645,154.17049419500358,21733,,
367.49972299,213.50092088499645,153.99880210500356,1452,,
367.4682432700001,213.50092088499645,153.96732238500363,16271,,
367.4536089800001,213.50092088499645,153.95268809500368,653,,
367.3443344,213.50092088499645,153.84341351500353,12057,,
367.3407119800001,213.50092088499645,153.83979109500365,8315,,
367.27179812000014,213.50092088499645,153.7708772350037,3800,,
367.2652339300001,213.50092088499645,153.76431304500363,8114,,
367.2378588300001,213.50092088499645,153.73693794500366,118,,
367.23009424000014,213.50092088499645,153.7291733550037,10477,,
367.19756687000006,213.50092088499645,153.6966459850036,6395,,
367.16144936,213.50092088499645,153.66052847500356,21937,,
367.16142342,213.50092088499645,153.66050253500356,272,,
367.14435913000005,213.50092088499645,153.6434382450036,9147,,
367.0838448300001,213.50092088499645,153.58292394500364,4966,,
367.06458579000014,213.50092088499645,153.5636649050037,7993,,
367.0404336600001,213.50092088499645,153.53951277500363,5629,,
366.9991412000001,213.50092088499645,153.49822031500366,18191,,
366.99514545,213.50092088499645,153.49422456500355,7914,,
366.9663910100001,213.50092088499645,153.46547012500366,3193,,
366.87901537000005,213.50092088499645,153.3780944850036,12692,,
366.87820231,213.50092088499645,153.37728142500356,19531,,
366.83680853,213.50092088499645,153.33588764500354,1635,,
366.74891631000014,213.50092088499645,153.2479954250037,17327,,
366.73739904000007,213.50092088499645,153.23647815500362,9538,,
366.58506753,213.50092088499645,153.08414664500356,14695,,
366.58167997000004,213.50092088499645,153.0807590850036,9487,,
366.52177222000006,213.50092088499645,153.0208513350036,2094,,
366.52018848999995,213.50092088499645,153.0192676050035,8557,,
366.51948902000004,213.50092088499645,153.0185681350036,16537,,
366.46239360000004,213.50092088499645,152.9614727150036,8871,,
366.4069082600001,213.50092088499645,152.90598737500363,10992,,
366.3995650400001,213.50092088499645,152.89864415500364,2097,,
366.36168631000004,213.50092088499645,152.8607654250036,5195,,
366.36041427000004,213.50092088499645,152.8594933850036,1887,,
366.34739677000005,213.50092088499645,152.8464758850036,5407,,
366.1330828,213.50092088499645,152.63216191500356,21213,,
366.0379283500001,213.50092088499645,152.53700746500363,5028,,
365.82046346000004,213.50092088499645,152.3195425750036,5006,,
365.71209910000005,213.50092088499645,152.2111782150036,5097,,
365.70437403000005,213.50092088499645,152.2034531450036,11513,,
365.62015754000004,213.50092088499645,152.1192366550036,5126,,
365.57188171000007,213.50092088499645,152.07096082500362,2448,,
365.5204883400001,213.50092088499645,152.01956745500365,7204,,
365.51075594000014,213.50092088499645,152.0098350550037,5576,,
365.4001864200001,213.50092088499645,151.89926553500368,13516,,
365.25994068000006,213.50092088499645,151.7590197950036,7166,,
365.1798321100001,213.50092088499645,151.67891122500367,10748,,
365.1643601800001,213.50092088499645,151.66343929500363,476,,
365.15520234,213.50092088499645,151.65428145500357,11287,,
365.0676642100001,213.50092088499645,151.56674332500364,21740,,
365.0281393500001,213.50092088499645,151.52721846500367,3535,,
365.02157087000006,213.50092088499645,151.52064998500362,2428,,
365.01885298000013,213.50092088499645,151.5179320950037,3361,,
364.95444133000007,213.50092088499645,151.45352044500362,14925,,
364.87296388000004,213.50092088499645,151.3720429950036,3896,,
364.84836491000004,213.50092088499645,151.3474440250036,1409,,
364.78661238000007,213.50092088499645,151.28569149500362,11275,,
364.7572873400002,213.50092088499645,151.25636645500373,217,,
364.69322579000004,213.50092088499645,151.1923049050036,12563,,
364.57759644000004,213.50092088499645,151.0766755550036,12430,,
364.55937116000007,213.50092088499645,151.05845027500362,6140,,
364.44002844000005,213.50092088499645,150.9391075550036,4513,,
364.43010278,213.50092088499645,150.92918189500358,20626,,
364.42373670000006,213.50092088499645,150.92281581500362,4976,,
364.3561855000001,213.50092088499645,150.85526461500365,11366,,
364.3447225700001,213.50092088499645,150.84380168500365,11233,,
364.31889815000005,213.50092088499645,150.8179772650036,1570,,
364.28097326000005,213.50092088499645,150.7800523750036,7634,,
364.18018455,213.50092088499645,150.67926366500353,7275,,
364.0325496,213.50092088499645,150.53162871500354,11442,,
364.01045237000005,213.50092088499645,150.5095314850036,22768,,
363.96241590000005,213.50092088499645,150.4614950150036,10256,,
363.9500229900001,213.50092088499645,150.44910210500365,10366,,
363.88358184,213.50092088499645,150.38266095500353,674,,
363.86163307000004,213.50092088499645,150.3607121850036,7978,,
363.6953423600001,213.50092088499645,150.19442147500365,8701,,
363.5534375700001,213.50092088499645,150.05251668500364,8722,,
363.5255789700001,213.50092088499645,150.02465808500364,2913,,
363.08511025000007,213.50092088499645,149.58418936500362,22610,,
363.04806579000007,213.50092088499645,149.54714490500362,1145,,
362.98617883000003,213.50092088499645,149.48525794500358,1047,,
362.9430618100001,213.50092088499645,149.44214092500363,3601,,
362.9114544900001,213.50092088499645,149.41053360500365,7987,,
362.88727828,213.50092088499645,149.38635739500353,7882,,
362.83316054000005,213.50092088499645,149.3322396550036,1839,,
362.7633998200001,213.50092088499645,149.26247893500363,11215,,
362.74618020000014,213.50092088499645,149.2452593150037,13612,,
362.7348734000001,213.50092088499645,149.23395251500364,4707,,
362.70665185999997,213.50092088499645,149.20573097500352,11817,,
362.69666959000006,213.50092088499645,149.1957487050036,17331,,
362.65277071,213.50092088499645,149.15184982500358,6582,,
362.65039038,213.50092088499645,149.14946949500353,4492,,
362.53985464000004,213.50092088499645,149.0389337550036,770,,
362.4687475900001,213.50092088499645,148.96782670500363,17551,,
362.44942044000004,213.50092088499645,148.9484995550036,15429,,
362.35944449,213.50092088499645,148.85852360500354,2383,,
362.33449432000003,213.50092088499645,148.8335734350036,13806,,
362.32462014000004,213.50092088499645,148.8236992550036,8499,,
362.31622108999994,213.50092088499645,148.8153002050035,6001,,
362.11885573000006,213.50092088499645,148.61793484500362,13667,,
362.07502914,213.50092088499645,148.57410825500358,11779,,
362.06175270000006,213.50092088499645,148.5608318150036,22085,,
362.01697118000004,213.50092088499645,148.5160502950036,1771,,
361.98618982,213.50092088499645,148.48526893500355,22116,,
361.98222861000005,213.50092088499645,148.4813077250036,16890,,
361.96518851,213.50092088499645,148.46426762500357,1158,,
361.95294998,213.50092088499645,148.45202909500358,22315,,
361.8590876600001,213.50092088499645,148.35816677500367,7273,,
361.85427562000007,213.50092088499645,148.35335473500362,9448,,
361.7360917500001,213.50092088499645,148.23517086500368,13878,,
361.72219444000007,213.50092088499645,148.22127355500362,4386,,
361.68777711,213.50092088499645,148.18685622500357,11768,,
361.62276729000007,213.50092088499645,148.12184640500362,15430,,
361.59667648000004,213.50092088499645,148.0957555950036,12722,,
361.53965151000006,213.50092088499645,148.0387306250036,3843,,
361.50370498000007,213.50092088499645,148.00278409500362,9939,,
361.35237726000014,213.50092088499645,147.8514563750037,6788,,
361.34352681000007,213.50092088499645,147.84260592500362,3199,,
361.24411799000006,213.50092088499645,147.74319710500362,18214,,
361.22964859000007,213.50092088499645,147.72872770500362,16539,,
361.1795218600001,213.50092088499645,147.67860097500363,6243,,
361.08934683000007,213.50092088499645,147.58842594500362,7925,,
361.05472494000014,213.50092088499645,147.5538040550037,346,,
361.03835481000004,213.50092088499645,147.5374339250036,3920,,
360.92856570000004,213.50092088499645,147.4276448150036,6618,,
360.91231537,213.50092088499645,147.41139448500354,9404,,
360.91127918000007,213.50092088499645,147.41035829500362,9382,,
360.85085009000005,213.50092088499645,147.3499292050036,10407,,
360.7339308600001,213.50092088499645,147.23300997500365,17716,,
360.65580516000006,213.50092088499645,147.1548842750036,1352,,
360.64716531000005,213.50092088499645,147.1462444250036,10176,,
360.6040003100001,213.50092088499645,147.10307942500367,22168,,
360.5557969900001,213.50092088499645,147.05487610500364,15361,,
360.5358691200001,213.50092088499645,147.03494823500364,4952,,
360.48943894000007,213.50092088499645,146.98851805500362,15030,,
360.48058555,213.50092088499645,146.97966466500355,18757,,
360.47288753000004,213.50092088499645,146.9719666450036,6295,,
360.46077317,213.50092088499645,146.95985228500354,15029,,
360.4284732100001,213.50092088499645,146.92755232500366,16302,,
360.3651065200001,213.50092088499645,146.86418563500365,11479,,
360.29709675000004,213.50092088499645,146.7961758650036,4921,,
360.2926684600001,213.50092088499645,146.79174757500363,17373,,
360.26372967000003,213.50092088499645,146.76280878500359,12158,,
360.15230002000004,213.50092088499645,146.6513791350036,3915,,
360.05675008,213.50092088499645,146.55582919500353,6015,,
360.0317793400001,213.50092088499645,146.53085845500368,13688,,
359.9707837900001,213.50092088499645,146.46986290500365,640,,
359.8971103800001,213.50092088499645,146.39618949500363,841,,
359.87957586,213.50092088499645,146.37865497500354,8555,,
359.86406730000004,213.50092088499645,146.3631464150036,9670,,
359.83154519000004,213.50092088499645,146.3306243050036,7756,,
359.7580373000001,213.50092088499645,146.25711641500368,12284,,
359.73892481000007,213.50092088499645,146.23800392500362,1778,,
359.72167666,213.50092088499645,146.22075577500357,3983,,
359.64058062000004,213.50092088499645,146.1396597350036,5706,,
359.56329856,213.50092088499645,146.06237767500357,11357,,
359.55425905000004,213.50092088499645,146.0533381650036,1602,,
359.5105823700001,213.50092088499645,146.00966148500368,9360,,
359.38313015000006,213.50092088499645,145.8822092650036,10130,,
359.33307768000003,213.50092088499645,145.83215679500358,7886,,
359.32364116000014,213.50092088499645,145.8227202750037,11813,,
359.29346279,213.50092088499645,145.79254190500353,20207,,
359.22356152,213.50092088499645,145.72264063500353,8544,,
359.2154958000001,213.50092088499645,145.71457491500365,15500,,
359.20654019000006,213.50092088499645,145.7056193050036,3018,,
359.1622094000001,213.50092088499645,145.66128851500366,13923,,
359.0289447400001,213.50092088499645,145.52802385500365,7743,,
359.00629869000005,213.50092088499645,145.5053778050036,20485,,
358.94995903999995,213.50092088499645,145.4490381550035,2733,,
358.94937453000006,213.50092088499645,145.4484536450036,9560,,
358.87321223000004,213.50092088499645,145.3722913450036,22000,,
358.86274562000006,213.50092088499645,145.3618247350036,4299,,
358.85894127,213.50092088499645,145.35802038500356,5505,,
358.77569207000005,213.50092088499645,145.2747711850036,10652,,
358.6326121900001,213.50092088499645,145.13169130500364,4084,,
358.62816002,213.50092088499645,145.12723913500355,3164,,
358.5969552500001,213.50092088499645,145.09603436500367,637,,
358.5949221800001,213.50092088499645,145.09400129500364,12634,,
358.46334815000006,213.50092088499645,144.9624272650036,2831,,
358.41688112,213.50092088499645,144.91596023500358,668,,
358.40108990000004,213.50092088499645,144.9001690150036,3442,,
358.3967415800002,213.50092088499645,144.89582069500375,4453,,
358.3586467100001,213.50092088499645,144.85772582500363,3521,,
358.3022896700001,213.50092088499645,144.80136878500366,13350,,
358.2852910399999,213.50092088499645,144.78437015500344,13405,,
358.27567830000004,213.50092088499645,144.7747574150036,13551,,
358.2073558700001,213.50092088499645,144.70643498500363,5740,,
358.1386972900001,213.50092088499645,144.63777640500365,12906,,
358.1226745400001,213.50092088499645,144.62175365500366,1383,,
358.1181463300001,213.50092088499645,144.61722544500367,13843,,
358.08450941000007,213.50092088499645,144.58358852500362,14087,,
358.00819500000006,213.50092088499645,144.5072741150036,11871,,
357.9961309600001,213.50092088499645,144.49521007500363,21863,,
357.9453186500001,213.50092088499645,144.44439776500366,14193,,
357.92270583000004,213.50092088499645,144.4217849450036,12197,,
357.86490872000013,213.50092088499645,144.36398783500368,6331,,
357.8505567800001,213.50092088499645,144.34963589500364,5117,,
357.7408048500001,213.50092088499645,144.23988396500363,4570,,
357.73976307000004,213.50092088499645,144.2388421850036,13579,,
357.71305318,213.50092088499645,144.21213229500353,5617,,
357.67353635,213.50092088499645,144.17261546500356,5178,,
357.6672140900001,213.50092088499645,144.16629320500363,6410,,
357.54892129,213.50092088499645,144.04800040500356,13431,,
357.5183347800001,213.50092088499645,144.01741389500364,10458,,
357.49095629000004,213.50092088499645,143.9900354050036,11476,,
357.40113525000004,213.50092088499645,143.9002143650036,14803,,
357.37183791000007,213.50092088499645,143.87091702500362,4538,,
357.33291397000016,213.50092088499645,143.83199308500372,12306,,
357.32405444,213.50092088499645,143.82313355500355,8232,,
357.29195795,213.50092088499645,143.79103706500354,5287,,
357.25769081000004,213.50092088499645,143.7567699250036,4053,,
357.14349455,213.50092088499645,143.64257366500357,9990,,
357.10931309000006,213.50092088499645,143.6083922050036,14017,,
357.0825705,213.50092088499645,143.58164961500353,12858,,
357.06584245999994,213.50092088499645,143.5649215750035,5854,,
356.99085766,213.50092088499645,143.48993677500357,22611,,
356.98158697000014,213.50092088499645,143.4806660850037,428,,
356.91809708000005,213.50092088499645,143.4171761950036,4412,,
356.8954227,213.50092088499645,143.39450181500354,6489,,
356.86870173000005,213.50092088499645,143.3677808450036,7194,,
356.84565021000003,213.50092088499645,143.34472932500358,4498,,
356.83038308,213.50092088499645,143.32946219500354,6641,,
356.7951379400001,213.50092088499645,143.29421705500363,5427,,
356.70309581000004,213.50092088499645,143.2021749250036,10389,,
356.6777820500001,213.50092088499645,143.17686116500363,5944,,
356.64073661,213.50092088499645,143.13981572500353,9801,,
356.5740680500001,213.50092088499645,143.07314716500366,8263,,
356.55629615000004,213.50092088499645,143.0553752650036,12415,,
356.47051354000007,213.50092088499645,142.96959265500362,4672,,
356.37678925,213.50092088499645,142.87586836500356,13132,,
356.35505719,213.50092088499645,142.85413630500358,27,,
356.35173198000007,213.50092088499645,142.85081109500362,5778,,
356.31389006000006,213.50092088499645,142.81296917500362,5684,,
356.27656656000005,213.50092088499645,142.7756456750036,10116,,
356.24333451,213.50092088499645,142.74241362500356,14216,,
356.23047585000006,213.50092088499645,142.72955496500362,6159,,
356.21589525,213.50092088499645,142.71497436500357,3191,,
356.1793319700001,213.50092088499645,142.67841108500363,12251,,
356.1654973600001,213.50092088499645,142.66457647500363,16762,,
356.11187836000005,213.50092088499645,142.6109574750036,5835,,
356.1112885600001,213.50092088499645,142.61036767500366,2740,,
356.0942496800001,213.50092088499645,142.59332879500363,8614,,
355.98021180000006,213.50092088499645,142.47929091500362,10887,,
355.90091769,213.50092088499645,142.39999680500358,15206,,
355.85857088000006,213.50092088499645,142.3576499950036,1998,,
355.82478169,213.50092088499645,142.32386080500356,12189,,
355.7888464100001,213.50092088499645,142.28792552500363,2967,,
355.77408993000006,213.50092088499645,142.2731690450036,2773,,
355.75328634000005,213.50092088499645,142.2523654550036,7843,,
355.7228682400001,213.50092088499645,142.22194735500364,12912,,
355.69301233000004,213.50092088499645,142.1920914450036,22719,,
355.68346565,213.50092088499645,142.18254476500357,4934,,
355.6819585000001,213.50092088499645,142.18103761500367,1868,,
355.64026189000003,213.50092088499645,142.1393410050036,10953,,
355.63069527000005,213.50092088499645,142.1297743850036,22107,,
355.60177188000006,213.50092088499645,142.1008509950036,1512,,
355.57924525,213.50092088499645,142.07832436500354,5263,,
355.56070596,213.50092088499645,142.05978507500356,11311,,
355.5240512600001,213.50092088499645,142.02313037500363,19471,,
355.43720879000006,213.50092088499645,141.9362879050036,14231,,
355.39899134000007,213.50092088499645,141.89807045500362,3513,,
355.3870260400001,213.50092088499645,141.88610515500363,5024,,
355.38424419000006,213.50092088499645,141.88332330500361,17065,,
355.27590395000004,213.50092088499645,141.7749830650036,10920,,
355.24873510000003,213.50092088499645,141.7478142150036,9146,,
355.22699282,213.50092088499645,141.72607193500357,2813,,
355.1258720100001,213.50092088499645,141.62495112500363,2614,,
355.09853159000005,213.50092088499645,141.5976107050036,8759,,
355.0536375200001,213.50092088499645,141.55271663500366,5508,,
355.0372578,213.50092088499645,141.53633691500357,11119,,
354.87823190000006,213.50092088499645,141.3773110150036,10995,,
354.8709670200001,213.50092088499645,141.37004613500363,440,,
354.85477972000007,213.50092088499645,141.35385883500362,16331,,
354.84742867000006,213.50092088499645,141.3465077850036,1556,,
354.7532107200001,213.50092088499645,141.25228983500364,9756,,
354.7484736800001,213.50092088499645,141.24755279500363,3395,,
354.74263198000006,213.50092088499645,141.2417110950036,9123,,
354.66866552000005,213.50092088499645,141.1677446350036,2907,,
354.61405110000004,213.50092088499645,141.1131302150036,19438,,
354.53246986000005,213.50092088499645,141.0315489750036,4681,,
354.51156724,213.50092088499645,141.01064635500353,7366,,
354.49510114000003,213.50092088499645,140.99418025500358,2922,,
354.48490682,213.50092088499645,140.98398593500355,18597,,
354.4752996800001,213.50092088499645,140.97437879500364,9633,,
354.4591407800001,213.50092088499645,140.95821989500365,16817,,
354.44786572000004,213.50092088499645,140.9469448350036,7781,,
354.4261256,213.50092088499645,140.92520471500353,4905,,
354.3710189900001,213.50092088499645,140.87009810500365,16930,,
354.3600630000001,213.50092088499645,140.85914211500364,6393,,
354.21243517000005,213.50092088499645,140.7115142850036,3776,,
354.16990398000013,213.50092088499645,140.66898309500368,4946,,
354.14725030000005,213.50092088499645,140.6463294150036,6452,,
353.98091711000006,213.50092088499645,140.47999622500362,9772,,
353.97580875000006,213.50092088499645,140.4748878650036,19333,,
353.95596039000003,213.50092088499645,140.45503950500358,15191,,
353.79630532000004,213.50092088499645,140.2953844350036,14327,,
353.7937243300001,213.50092088499645,140.29280344500364,2168,,
353.76615344000004,213.50092088499645,140.2652325550036,1622,,
353.76437045,213.50092088499645,140.26344956500355,8165,,
353.64518413000013,213.50092088499645,140.14426324500369,16540,,
353.63790167,213.50092088499645,140.13698078500357,4333,,
353.5902751500001,213.50092088499645,140.08935426500364,11922,,
353.5847415200001,213.50092088499645,140.08382063500363,3813,,
353.56796072,213.50092088499645,140.06703983500353,6560,,
353.55777586000005,213.50092088499645,140.0568549750036,20425,,
353.52398834,213.50092088499645,140.02306745500357,8954,,
353.49290663,213.50092088499645,139.99198574500355,7895,,
353.46839153,213.50092088499645,139.96747064500357,7061,,
353.44819520000004,213.50092088499645,139.9472743150036,4432,,
353.19595390000006,213.50092088499645,139.69503301500362,6120,,
353.09119415000004,213.50092088499645,139.5902732650036,8569,,
353.05685424000006,213.50092088499645,139.55593335500362,12664,,
353.05652067,213.50092088499645,139.55559978500355,17057,,
352.95677081000014,213.50092088499645,139.4558499250037,8077,,
352.9551301700001,213.50092088499645,139.45420928500363,2865,,
352.9309903800001,213.50092088499645,139.43006949500364,2294,,
352.9114882500001,213.50092088499645,139.41056736500366,4097,,
352.8052479500001,213.50092088499645,139.30432706500363,10762,,
352.63706028,213.50092088499645,139.13613939500357,4696,,
352.62147325000007,213.50092088499645,139.12055236500362,16993,,
352.4890668,213.50092088499645,138.98814591500354,4878,,
352.36222226,213.50092088499645,138.86130137500356,20732,,
352.25512961,213.50092088499645,138.75420872500354,2679,,
352.23825763,213.50092088499645,138.73733674500357,21785,,
352.22060181000006,213.50092088499645,138.71968092500362,21820,,
352.2156186000001,213.50092088499645,138.71469771500364,1472,,
352.15924414000006,213.50092088499645,138.6583232550036,9757,,
352.13477075000003,213.50092088499645,138.63384986500358,2642,,
352.1289977100001,213.50092088499645,138.62807682500363,4185,,
352.09712025000005,213.50092088499645,138.5961993650036,6917,,
352.07415748000005,213.50092088499645,138.5732365950036,2256,,
352.0505969000001,213.50092088499645,138.54967601500363,7730,,
352.00733999,213.50092088499645,138.50641910500354,13966,,
351.97847971000004,213.50092088499645,138.4775588250036,3871,,
351.89525252000004,213.50092088499645,138.3943316350036,6213,,
351.89485952,213.50092088499645,138.39393863500356,6479,,
351.87956502,213.50092088499645,138.37864413500353,6826,,
351.84066093,213.50092088499645,138.33974004500357,8418,,
351.77903946,213.50092088499645,138.27811857500353,10774,,
351.7628321,213.50092088499645,138.26191121500358,1909,,
351.76182565,213.50092088499645,138.26090476500354,3379,,
351.64802875000004,213.50092088499645,138.1471078650036,13026,,
351.6423809500001,213.50092088499645,138.14146006500363,7681,,
351.45653931,213.50092088499645,137.95561842500354,19699,,
351.4556335700001,213.50092088499645,137.95471268500364,10572,,
351.45075473,213.50092088499645,137.94983384500358,7420,,
351.4295785300001,213.50092088499645,137.92865764500363,8475,,
351.34084656000005,213.50092088499645,137.8399256750036,4181,,
351.31433942,213.50092088499645,137.81341853500356,11609,,
351.31319924,213.50092088499645,137.81227835500357,4290,,
351.28327702000007,213.50092088499645,137.78235613500362,7069,,
351.27584517,213.50092088499645,137.77492428500358,15515,,
351.24066705000007,213.50092088499645,137.73974616500362,815,,
351.23363372,213.50092088499645,137.73271283500355,9332,,
351.2256212500001,213.50092088499645,137.72470036500363,8379,,
351.22040232000006,213.50092088499645,137.71948143500362,6073,,
351.2019609000001,213.50092088499645,137.70104001500363,5224,,
351.1787361,213.50092088499645,137.67781521500353,8175,,
351.17819021,213.50092088499645,137.67726932500358,13363,,
351.1622806200001,213.50092088499645,137.66135973500366,2198,,
351.16172627,213.50092088499645,137.66080538500353,3966,,
351.0326010400001,213.50092088499645,137.53168015500364,20262,,
351.02206310000014,213.50092088499645,137.5211422150037,8831,,
351.01099655000024,213.50092088499645,137.5100756650038,3455,,
350.98220766000003,213.50092088499645,137.48128677500358,6974,,
350.8739254300001,213.50092088499645,137.37300454500365,10430,,
350.76941359,213.50092088499645,137.26849270500355,1112,,
350.7052114800001,213.50092088499645,137.20429059500367,14708,,
350.6052591900001,213.50092088499645,137.10433830500364,7520,,
350.52511247000007,213.50092088499645,137.02419158500362,2658,,
350.50628512,213.50092088499645,137.00536423500353,2979,,
350.49808229000007,213.50092088499645,136.99716140500362,498,,
350.36374469,213.50092088499645,136.86282380500353,13850,,
350.34482289000005,213.50092088499645,136.8439020050036,5166,,
350.30779560999997,213.50092088499645,136.80687472500352,9613,,
350.30444020000004,213.50092088499645,136.8035193150036,2027,,
350.29845587000005,213.50092088499645,136.7975349850036,10691,,
350.17127432000007,213.50092088499645,136.67035343500362,9955,,
350.1543439200001,213.50092088499645,136.65342303500364,2410,,
350.14965144,213.50092088499645,136.64873055500357,5248,,
350.14469487000014,213.50092088499645,136.6437739850037,6875,,
350.1071761,213.50092088499645,136.60625521500356,7290,,
350.0686309800001,213.50092088499645,136.56771009500363,1524,,
350.05825548,213.50092088499645,136.55733459500357,14772,,
349.93207614000005,213.50092088499645,136.4311552550036,4352,,
349.86238003,213.50092088499645,136.36145914500355,1815,,
349.76332633000004,213.50092088499645,136.2624054450036,2262,,
349.7562805000001,213.50092088499645,136.25535961500367,5960,,
349.73911453,213.50092088499645,136.23819364500355,11331,,
349.58988954,213.50092088499645,136.08896865500355,10905,,
349.50203133,213.50092088499645,136.00111044500358,3104,,
349.43610335,213.50092088499645,135.93518246500355,20216,,
349.42454942,213.50092088499645,135.92362853500356,882,,
